# GW150914 time-1126259462.44 (s),H1_data_whitened,L1_data_whitened,H1_template_whitened,L1_template_whitened
 -0.019346, -3.318965, -4.788866, -4.059244, -4.059244
 -0.019102, -2.030754, -5.166464, -2.836526, -2.836526
 -0.018857, -0.611821, -4.874130, -1.405063, -1.405063
 -0.018613,  0.904022, -3.969432,  0.189485,  0.189485
 -0.018369,  2.473610, -2.587285,  1.881726,  1.881726
 -0.018125,  4.041211, -0.919676,  3.587065,  3.587065
 -0.017881,  5.536225,  0.812690,  5.204748,  5.204748
 -0.017637,  6.873046,  2.392287,  6.623672,  6.623672
 -0.017393,  7.954504,  3.635199,  7.730863,  7.730863
 -0.017148,  8.679646,  4.415306,  8.422067,  8.422067
 -0.016904,  8.955436,  4.678387,  8.613498,  8.613498
 -0.016660,  8.710634,  4.444010,  8.253387,  8.253387
 -0.016416,  7.909199,  3.795619,  7.331799,  7.331799
 -0.016172,  6.560558,  2.861653,  5.887140,  5.887140
 -0.015928,  4.724860,  1.791887,  4.008008,  4.008008
 -0.015684,  2.512465,  0.733393,  1.829472,  1.829472
 -0.015440,  0.077790, -0.190169, -0.476480, -0.476480
 -0.015195, -2.391922, -0.893170, -2.715823, -2.715823
 -0.014951, -4.692181, -1.334973, -4.691398, -4.691398
 -0.014707, -6.620242, -1.518934, -6.223833, -6.223833
 -0.014463, -7.996199, -1.484556, -7.171972, -7.171972
 -0.014219, -8.684208, -1.295067, -7.450158, -7.450158
 -0.013975, -8.611276, -1.023261, -7.039900, -7.039900
 -0.013731, -7.780698, -0.738421, -5.994046, -5.994046
 -0.013486, -6.277423, -0.496496, -4.432510, -4.432510
 -0.013242, -4.263398, -0.334675, -2.529713, -2.529713
 -0.012998, -1.962268, -0.270327, -0.495034, -0.495034
 -0.012754,  0.365621, -0.303344,  1.451361,  1.451361
 -0.012510,  2.455148, -0.420464,  3.104294,  3.104294
 -0.012266,  4.070908, -0.600111,  4.297567,  4.297567
 -0.012022,  5.039034, -0.816676,  4.923026,  4.923026
 -0.011777,  5.271282, -1.043754,  4.942179,  4.942179
 -0.011533,  4.777445, -1.256351,  4.388869,  4.388869
 -0.011289,  3.663761, -1.432302,  3.362755,  3.362755
 -0.011045,  2.117073, -1.553095,  2.014619,  2.014619
 -0.010801,  0.376601, -1.604215,  0.525621,  0.525621
 -0.010557, -1.302629, -1.575065, -0.916575, -0.916575
 -0.010313, -2.688767, -1.458860, -2.141529, -2.141529
 -0.010068, -3.607671, -1.253064, -3.016468, -3.016468
 -0.009824, -3.966740, -0.960726, -3.460840, -3.460840
 -0.009580, -3.764068, -0.592394, -3.453321, -3.453321
 -0.009336, -3.082034, -0.167706, -3.030697, -3.030697
 -0.009092, -2.067437,  0.284326, -2.279214, -2.279214
 -0.008848, -0.902663,  0.726963, -1.319980, -1.319980
 -0.008604,  0.226360,  1.119457, -0.290735, -0.290735
 -0.008359,  1.159566,  1.422400,  0.673315,  0.673315
 -0.008115,  1.784884,  1.603739,  1.456953,  1.456953
 -0.007871,  2.050310,  1.644116,  1.978439,  1.978439
 -0.007627,  1.965098,  1.540357,  2.197494,  2.197494
 -0.007383,  1.590888,  1.306353,  2.117085,  2.117085
 -0.007139,  1.025098,  0.971267,  1.779240,  1.779240
 -0.006895,  0.380254,  0.575461,  1.255943,  1.255943
 -0.006650, -0.236266,  0.164717,  0.636744,  0.636744
 -0.006406, -0.738032, -0.216531,  0.015061,  0.015061
 -0.006162, -1.068441, -0.531886, -0.524820, -0.524820
 -0.005918, -1.202518, -0.758317, -0.918321, -0.918321
 -0.005674, -1.143292, -0.889171, -1.127473, -1.127473
 -0.005430, -0.915101, -0.934362, -1.143499, -1.143499
 -0.005186, -0.555832, -0.917615, -0.985147, -0.985147
 -0.004941, -0.109679, -0.871031, -0.693380, -0.693380
 -0.004697,  0.378199, -0.827853, -0.323514, -0.323514
 -0.004453,  0.864226, -0.814957,  0.063835,  0.063835
 -0.004209,  1.306679, -0.846709,  0.411636,  0.411636
 -0.003965,  1.665536, -0.921464,  0.673911,  0.673911
 -0.003721,  1.904091, -1.021406,  0.820913,  0.820913
 -0.003477,  1.993316, -1.115788,  0.841513,  0.841513
 -0.003232,  1.918150, -1.167044,  0.742767,  0.742767
 -0.002988,  1.683427, -1.138610,  0.547034,  0.547034
 -0.002744,  1.316862, -1.002919,  0.287313,  0.287313
 -0.002500,  0.867393, -0.747978,  0.001654,  0.001654
 -0.002256,  0.398664, -0.381308, -0.272474, -0.272474
 -0.002012, -0.021253,  0.069562, -0.503069, -0.503069
 -0.001768, -0.331835,  0.560380, -0.667153, -0.667153
 -0.001523, -0.491287,  1.036981, -0.752674, -0.752674
 -0.001279, -0.484404,  1.444584, -0.758687, -0.758687
 -0.001035, -0.325346,  1.737693, -0.694035, -0.694035
 -0.000791, -0.054848,  1.888386, -0.574883, -0.574883
 -0.000547,  0.267357,  1.891040, -0.421630, -0.421630
 -0.000303,  0.573249,  1.762403, -0.255684, -0.255684
 -0.000059,  0.798278,  1.537036, -0.096582, -0.096582
  0.000185,  0.892132,  1.259361,  0.040213,  0.040213
  0.000430,  0.826878,  0.974429,  0.144630,  0.144630
  0.000674,  0.601467,  0.719615,  0.212381,  0.212381
  0.000918,  0.242162,  0.518896,  0.244517,  0.244517
  0.001162, -0.201317,  0.380444,  0.246351,  0.246351
  0.001406, -0.663698,  0.297577,  0.225984,  0.225984
  0.001650, -1.075111,  0.252585,  0.192726,  0.192726
  0.001894, -1.373083,  0.222509,  0.155631,  0.155631
  0.002139, -1.513068,  0.185554,  0.122335,  0.122335
  0.002383, -1.475447,  0.126633,  0.098300,  0.098300
  0.002627, -1.268027,  0.040710,  0.086501,  0.086501
  0.002871, -0.924226, -0.066676,  0.087513,  0.087513
  0.003115, -0.497683, -0.181519,  0.099908,  0.099908
  0.003359, -0.054019, -0.285324,  0.120857,  0.120857
  0.003603,  0.339446, -0.359990,  0.146802,  0.146802
  0.003848,  0.624641, -0.392570,  0.174094,  0.174094
  0.004092,  0.762256, -0.378743,  0.199515,  0.199515
  0.004336,  0.737602, -0.323928,  0.220631,  0.220631
  0.004580,  0.561517, -0.241579,  0.235949,  0.235949
  0.004824,  0.266418, -0.149150,  0.244910,  0.244910
  0.005068, -0.101228, -0.063124,  0.247732,  0.247732
  0.005312, -0.490030,  0.005183,  0.245165,  0.245165
  0.005557, -0.852076,  0.051650,  0.238198,  0.238198
  0.005801, -1.148686,  0.078684,  0.227783,  0.227783
  0.006045, -1.352749,  0.092336,  0.214602,  0.214602
  0.006289, -1.448353,  0.098469,  0.198918,  0.198918
  0.006533, -1.429277,  0.099628,  0.180519,  0.180519
  0.006777, -1.297632,  0.093990,  0.158763,  0.158763
  0.007021, -1.063150,  0.076863,  0.132718,  0.132718
  0.007266, -0.742886,  0.044001,  0.101371,  0.101371
  0.007510, -0.360831, -0.005006,  0.063869,  0.063869
  0.007754,  0.053158, -0.065057,  0.019778,  0.019778
  0.007998,  0.465620, -0.126426, -0.030703, -0.030703
  0.008242,  0.843093, -0.177782, -0.086596, -0.086596
  0.008486,  1.156447, -0.209988, -0.146094, -0.146094
  0.008730,  1.384836, -0.219231, -0.206627, -0.206627
  0.008975,  1.518142, -0.208305, -0.265050, -0.265050
  0.009219,  1.557343, -0.185503, -0.317924, -0.317924
  0.009463,  1.512840, -0.161507, -0.361866, -0.361866
  0.009707,  1.401122, -0.145540, -0.393930, -0.393930
  0.009951,  1.240318, -0.142363, -0.411955, -0.411955
  0.010195,  1.045424, -0.151182, -0.414838, -0.414838
  0.010439,  0.824446, -0.166703, -0.402691, -0.402691
  0.010684,  0.576877, -0.181726, -0.376859, -0.376859
  0.010928,  0.295583, -0.190195, -0.339785, -0.339785
  0.011172, -0.028050, -0.189522, -0.294754, -0.294754
  0.011416, -0.397137, -0.181365, -0.245538, -0.245538
  0.011660, -0.802859, -0.170664, -0.195996, -0.195996
  0.011904, -1.220942, -0.163408, -0.149690, -0.149690
  0.012148, -1.612724, -0.164049, -0.109548, -0.109548
  0.012393, -1.931168, -0.173477, -0.077636, -0.077636
  0.012637, -2.130608, -0.188279, -0.055040, -0.055040
  0.012881, -2.177494, -0.201576, -0.041869, -0.041869
  0.013125, -2.058750, -0.205129, -0.037366, -0.037366
  0.013369, -1.785094, -0.191954, -0.040086, -0.040086
  0.013613, -1.388494, -0.158467, -0.048117, -0.048117
  0.013857, -0.915024, -0.105392, -0.059309, -0.059309
  0.014102, -0.415657, -0.037150, -0.071468, -0.071468
  0.014346,  0.062349,  0.039869, -0.082521, -0.082521
  0.014590,  0.481502,  0.119120, -0.090623, -0.090623
  0.014834,  0.816801,  0.194782, -0.094223, -0.094223
  0.015078,  1.055457,  0.261455, -0.092101, -0.092101
  0.015322,  1.194625,  0.313278, -0.083377, -0.083377
  0.015566,  1.238322,  0.343359, -0.067522, -0.067522
  0.015810,  1.194675,  0.344117, -0.044353, -0.044353
  0.016055,  1.074260,  0.308683, -0.014044, -0.014044
  0.016299,  0.889828,  0.232988,  0.022883,  0.022883
  0.016543,  0.657125,  0.117730,  0.065575,  0.065575
  0.016787,  0.396209, -0.030718,  0.112878,  0.112878
  0.017031,  0.132338, -0.200956,  0.163397,  0.163397
  0.017275, -0.104638, -0.378399,  0.215567,  0.215567
